customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,historical_value,projected_future_value,CLV,cost_discount,cost_outreach,tenure_bucket,service_count,high_friction_payment,price_per_service
4803-AXVYP,Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,Yes,3734.25,1433.5199999999998,5167.77,59.73,15.0,2-4yr,3,1,24.8875
3884-HCSWG,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1144.5,Yes,1144.5,1008.0,2152.5,42.0,15.0,1-2yr,0,1,70.0
4567-AKPIA,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,No,4454.25,2618.4,7072.65,65.46000000000001,15.0,2-4yr,5,0,18.183333333333334
5077-DXTCG,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,Yes,45.3,652.3199999999998,697.6199999999998,27.18,15.0,0-6mo,0,1,45.3
1142-WACZW,Male,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,Yes,75.6,429.84,505.44000000000005,17.910000000000004,15.0,0-6mo,1,0,14.925
7901-HXJVA,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,No,1117.55,1100.88,2218.4300000000003,45.870000000000005,15.0,1-2yr,1,1,38.225
5649-ANRML,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,Yes,180.25,1369.4399999999998,1549.6899999999998,57.06,15.0,0-6mo,4,0,19.02
4892-VLANZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,19.8,Yes,19.8,285.12,304.92,11.88,15.0,0-6mo,0,0,19.8
5924-IFQTT,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.8,930.05,No,930.05,1048.32,1978.37,43.68,15.0,1-2yr,4,1,14.559999999999999
7968-QUXNS,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,No,110.15,272.87999999999994,383.03,11.37,15.0,6-12mo,0,0,18.95
2919-HBCJO,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,Yes,333.6,1103.76,1437.36,45.99000000000001,15.0,0-6mo,1,0,38.325
4236-XPXAV,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.15,465.05,Yes,465.05,1427.7600000000002,1892.81,59.49000000000001,15.0,0-6mo,4,0,19.830000000000002
8903-WMRNW,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,No,1669.4,1465.2,3134.6000000000004,61.05,15.0,1-2yr,4,1,20.35
2452-SNHFZ,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.45,3545.1,No,3545.1,1086.48,4631.58,45.27,15.0,2-4yr,1,0,37.725
3629-WEAAM,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,504.05,No,504.05,923.0399999999998,1427.09,38.46,15.0,6-12mo,3,0,16.025
6029-CSMJE,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,440.2,No,440.2,369.36,809.56,15.39,15.0,1-2yr,0,0,25.65
7993-NQLJE,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,No,1151.55,1081.4399999999998,2232.99,45.06,15.0,1-2yr,1,0,37.55
9909-DFRJA,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,No,2475.35,2300.4,4775.75,57.50999999999999,15.0,2-4yr,4,0,19.169999999999998
9099-FTUHS,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,No,1249.25,783.3599999999999,2032.61,32.64,15.0,1-2yr,1,1,27.2
0581-BXBUB,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,No,317.75,1047.6,1365.35,43.650000000000006,15.0,0-6mo,1,1,36.375
4962-CHQPW,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,535.05,No,535.05,476.4,1011.45,11.910000000000002,15.0,2-4yr,0,0,19.85
9467-ROOLM,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,461.3,No,461.3,274.32,735.62,11.43,15.0,2-4yr,0,0,19.05
3030-YZADT,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,431.0,Yes,431.0,647.2800000000001,1078.2800000000002,26.97,15.0,6-12mo,0,0,44.95
7410-KTVFV,Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35,Yes,878.35,713.5199999999999,1591.87,29.73,15.0,1-2yr,1,0,24.775
5150-ITWWB,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,335.75,1365.8399999999997,1701.5899999999997,56.91,15.0,0-6mo,2,1,31.616666666666664
2253-KPMNB,Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,No,3121.4,1110.0,4231.4,27.75,15.0,4yr+,4,0,9.25
1345-ZUKID,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,No,324.8,464.4,789.2,11.61,15.0,1-2yr,0,0,19.35
6429-SHBCB,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,No,1394.55,1002.24,2396.79,41.76,15.0,1-2yr,2,0,23.2
9281-OFDMF,Male,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,No,3413.25,1306.0800000000002,4719.33,54.42,15.0,2-4yr,2,1,30.233333333333334
2603-HVKCG,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,No,3143.65,1460.16,4603.81,60.84,15.0,2-4yr,4,1,20.28
1834-WULEG,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,439.75,No,439.75,486.0,925.75,12.15,15.0,2-4yr,0,0,20.25
9097-ZUBYC,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,No,664.4,702.7199999999999,1367.12,29.28,15.0,1-2yr,1,0,24.4
5148-ORICT,Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,No,4759.55,1784.4,6543.95,44.61,15.0,4yr+,5,0,12.391666666666666
4893-GYUJU,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.35,1033.0,No,1033.0,464.4,1497.4,11.61,15.0,4yr+,0,0,19.35
4578-PHJYZ,Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.75,3482.85,No,3482.85,1650.0,5132.85,41.25,15.0,4yr+,4,1,13.75
7272-QDCKA,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,No,2688.45,2404.8,5093.25,60.120000000000005,15.0,2-4yr,3,1,25.05
8908-SLFCJ,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,No,435.25,500.4,935.65,12.510000000000002,15.0,1-2yr,0,0,20.85
8393-DLHGA,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,Yes,2448.75,1380.9600000000005,3829.71,57.540000000000006,15.0,2-4yr,3,1,23.975
9766-HGEDE,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,307.0,No,307.0,464.4,771.4000000000001,11.61,15.0,1-2yr,0,0,19.35
6968-MHOMU,Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,No,2689.35,1080.0,3769.35,27.0,15.0,4yr+,2,0,15.0
7395-IGJOS,Male,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,Yes,1329.2,1173.6,2502.8,48.900000000000006,15.0,1-2yr,1,0,40.75
5044-XDPYX,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1281.25,No,1281.25,612.0,1893.25,15.3,15.0,4yr+,0,0,25.5
1814-WFGVS,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527.0,No,3527.0,1173.6,4700.6,29.340000000000003,15.0,4yr+,4,0,9.78
2834-SPCJV,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.1,4348.65,Yes,4348.65,1211.04,5559.69,50.46,15.0,4yr+,2,1,28.03333333333333
3721-WKIIL,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,561.15,No,561.15,470.4,1031.55,11.760000000000002,15.0,2-4yr,0,0,19.6
6734-CKRSM,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,No,63.6,288.0,351.6,12.0,15.0,0-6mo,0,0,20.0
1265-ZFOSD,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,No,5129.3,1951.2,7080.5,48.78,15.0,4yr+,5,0,13.549999999999999
6568-POCUI,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,No,4285.8,2284.8,6570.6,57.120000000000005,15.0,2-4yr,3,0,23.8
7890-VYYWG,Male,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,Yes,93.7,524.88,618.58,21.870000000000005,15.0,0-6mo,1,0,18.225
5197-LQXXH,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,No,5894.5,1999.2,7893.7,49.98,15.0,4yr+,5,0,13.883333333333333
9907-SWKKF,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,25.05,Yes,25.05,360.72,385.77,15.03,15.0,0-6mo,0,0,25.05
3457-PQBYH,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,No,1160.75,487.2000000000001,1647.95,12.18,15.0,4yr+,0,0,20.3
7682-AZNDK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,No,3091.75,1293.8399999999997,4385.59,53.91,15.0,2-4yr,3,1,22.4625
0587-DMGBH,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,Yes,365.55,717.84,1083.39,29.910000000000004,15.0,6-12mo,1,1,24.925
5384-ZTTWP,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,272.95,No,272.95,285.12,558.0699999999999,11.88,15.0,1-2yr,0,0,19.8
3745-HRPHI,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.65,3632.0,No,3632.0,1311.6,4943.6,32.79,15.0,4yr+,4,0,10.93
7636-OWBPG,Male,1,No,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No,381.2,422.64,803.84,17.610000000000003,15.0,1-2yr,1,0,14.675
1231-YNDEK,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No,1035.5,459.6,1495.1,11.49,15.0,4yr+,0,0,19.15
1407-DIGZV,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,52.0,No,52.0,458.4,510.4,11.46,15.0,0-6mo,0,0,19.1
6397-JNZZG,Female,1,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.55,2342.2,Yes,2342.2,799.9199999999998,3142.12,33.33,15.0,2-4yr,4,0,11.11
0570-BFQHT,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.55,653.9,No,653.9,1159.9199999999998,1813.82,48.33,15.0,6-12mo,2,1,26.849999999999998
4393-OBCRR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,71.2,No,71.2,486.0,557.2,12.15,15.0,0-6mo,0,0,20.25
3523-QRQLL,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,Yes,1498.2,1668.0,3166.2,41.7,15.0,1-2yr,3,0,17.375
8564-LDKFL,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,No,4178.65,2544.0,6722.65,63.60000000000001,15.0,2-4yr,4,0,21.2
3696-DFHHB,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.5,1821.8,No,1821.8,612.0,2433.8,15.3,15.0,4yr+,0,0,25.5
0895-DQHEW,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes,5278.15,1501.9199999999998,6780.07,62.58,15.0,4yr+,4,1,20.86
4717-GHADL,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,No,4024.2,1910.4,5934.599999999999,47.76,15.0,4yr+,4,0,15.919999999999998
5501-TVMGM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,No,55.25,795.6,850.85,33.150000000000006,15.0,0-6mo,1,1,27.625
5879-HMFFH,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No,6520.8,2113.2,8634.0,52.83,15.0,4yr+,6,0,12.578571428571427
6772-WFQRD,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,No,854.9,489.6,1344.5,12.24,15.0,2-4yr,0,0,20.4
3810-DVDQQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No,8308.9,2822.4,11131.3,70.56,15.0,4yr+,6,0,16.8
6972-SNKKW,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,No,109.2,288.0,397.2,12.0,15.0,6-12mo,0,0,20.0
3694-GLTJM,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.65,92.05,No,92.05,282.96,375.01,11.79,15.0,0-6mo,0,0,19.65
8550-XSXUQ,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,No,3420.5,1693.1999999999998,5113.7,42.33,15.0,4yr+,3,0,17.6375
8149-RSOUN,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes,93.85,1351.4399999999998,1445.2899999999995,56.31,15.0,0-6mo,2,1,31.28333333333333
9055-MOJJJ,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068.0,No,4068.0,1579.1999999999998,5647.2,39.48,15.0,4yr+,3,0,16.45
4359-INNWN,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,337.9,No,337.9,481.2000000000001,819.1,12.03,15.0,1-2yr,0,0,20.05
0585-EGDDA,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3168.75,No,3168.75,1152.0,4320.75,48.0,15.0,2-4yr,2,1,26.666666666666668
4032-RMHCI,Female,0,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,No,1412.4,849.5999999999999,2262.0,21.24,15.0,2-4yr,2,0,11.799999999999999
0549-CYCQN,Male,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,No,3974.7,1910.4,5885.099999999999,47.76,15.0,4yr+,1,0,39.8
3481-JHUZH,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,3439.0,No,3439.0,1155.6,4594.6,48.150000000000006,15.0,2-4yr,1,1,40.125
7250-EQKIY,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,Yes,50.45,726.4800000000001,776.9300000000002,30.270000000000003,15.0,0-6mo,1,0,25.225
3594-IVHJZ,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,42.45,No,42.45,294.48,336.92999999999995,12.27,15.0,0-6mo,0,0,20.45
6869-FGJJC,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,No,5461.45,1910.4,7371.849999999999,47.76,15.0,4yr+,2,0,26.53333333333333
3896-ZVNET,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,571.75,No,571.75,592.8,1164.55,14.82,15.0,2-4yr,0,0,24.7
8205-VSLRB,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,No,5498.2,1855.2,7353.4,46.38,15.0,4yr+,4,0,15.459999999999999
5960-MVTUK,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,No,96.85,428.4,525.25,17.85,15.0,0-6mo,1,1,14.875
6817-WTYHE,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No,111.05,646.56,757.6099999999999,26.94,15.0,0-6mo,0,0,44.9
3082-VQXNH,Male,0,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.8,94.4,No,94.4,429.12,523.52,17.880000000000003,15.0,0-6mo,1,0,14.9
4013-UBXWQ,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,Yes,521.1,1074.96,1596.06,44.790000000000006,15.0,6-12mo,3,1,18.6625
4931-TRZWN,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,No,923.85,1036.0800000000002,1959.9300000000003,43.17,15.0,1-2yr,3,1,17.9875
0750-EKNGL,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,141.1,No,141.1,298.8,439.9,12.45,15.0,6-12mo,0,0,20.75
7669-LCRSD,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,No,628.65,810.7199999999999,1439.37,33.78,15.0,1-2yr,1,0,28.15
3567-PQTSO,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,No,5576.3,2526.0,8102.3,63.150000000000006,15.0,4yr+,4,1,21.05
5519-NPHVG,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,Yes,1046.1,1356.48,2402.58,56.52,15.0,1-2yr,2,1,31.400000000000002
8043-PNYSD,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,No,1245.6,469.2000000000001,1714.8,11.73,15.0,4yr+,0,0,19.55
9938-EKRGF,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.45,1287.85,No,1287.85,1216.0800000000002,2503.9300000000003,50.67,15.0,1-2yr,6,0,12.064285714285715
2703-AMTUL,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,No,1939.35,1287.6,3226.95,32.19,15.0,2-4yr,2,0,17.883333333333333
0928-JMXNP,Male,1,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,No,118.25,430.56,548.81,17.94,15.0,0-6mo,1,1,14.95
8173-RXAYP,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,No,452.55,472.8,925.35,11.82,15.0,2-4yr,0,0,19.7
4825-XJGDM,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,No,2696.55,1048.8000000000002,3745.35,26.22,15.0,4yr+,4,0,8.74
5402-HTOTQ,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,No,875.35,796.3199999999998,1671.6699999999998,33.18,15.0,1-2yr,1,1,27.65
6734-JDTTV,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.85,1267.05,No,1267.05,476.4,1743.45,11.910000000000002,15.0,4yr+,0,0,19.85
7850-THJMU,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,494.9,No,494.9,471.6,966.5,11.79,15.0,2-4yr,0,0,19.65
3890-RTCMS,Male,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.45,799.0,No,799.0,712.08,1511.08,29.67,15.0,1-2yr,1,0,24.725
8849-GYOKR,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,Yes,5763.3,2557.2,8320.5,63.93000000000001,15.0,4yr+,4,0,21.31
3148-BLQJT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,20.1,Yes,20.1,289.44,309.54,12.060000000000002,15.0,0-6mo,0,0,20.1
3717-FDJFU,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,No,106.9,490.8,597.6999999999999,12.27,15.0,0-6mo,0,0,20.45
3665-JATSN,Female,0,No,No,19,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,No,710.05,571.6800000000001,1281.73,23.820000000000004,15.0,1-2yr,2,1,13.233333333333334
7966-YOTQW,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,No,568.2,784.8,1353.0,32.7,15.0,6-12mo,1,0,27.25
0461-CVKMU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,Yes,1900.25,1206.7199999999998,3106.97,50.28,15.0,1-2yr,3,1,20.95
